年份,類別,分類,縣市,名字,政黨名稱,性別,參選年齡,現任,當選註記,得票數,得票率,當選人數合計
2009 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,褚春來,無黨籍及未經政黨推薦,1,47,N,*,32616,64.67,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,呂水田,中國國民黨,1,58,N,*,18037,50.92,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,邱莊秀美,民主進步黨,2,47,N,NA,13221,37.33,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,黃柏壽,無黨籍及未經政黨推薦,1,47,N,NA,4158,11.74,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,蘇文生,中國國民黨,1,54,Y,NA,13647,33.99,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,邱秀芬,民主進步黨,2,43,N,NA,11610,28.92,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,黃睿松,無黨籍及未經政黨推薦,1,55,N,*,14887,37.08,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,林信義,中國國民黨,1,58,Y,*,4130,100,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,魯明哲,中國國民黨,1,46,N,*,54278,37.82,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,呂明美,中國國民黨,2,60,N,NA,35940,25.04,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,黃仁杼,民主進步黨,1,55,N,NA,53261,37.12,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,陳萬得,中國國民黨,1,56,Y,*,67238,100,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,羅煥鑪,無黨籍及未經政黨推薦,1,57,N,NA,17679,32.52,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,彭聖富,無黨籍及未經政黨推薦,1,58,Y,*,36681,67.47,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,葉發海,中國國民黨,1,51,Y,*,22835,51.54,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,邱家泉,無黨籍及未經政黨推薦,1,52,N,NA,21464,48.45,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,徐同治,無黨籍及未經政黨推薦,1,55,N,*,13258,55.23,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,姜義青,中國國民黨,1,52,N,NA,10745,44.76,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,黃茂實,無黨籍及未經政黨推薦,1,53,Y,NA,12981,49.87,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,歐炳辰,民主進步黨,1,52,N,*,13046,50.12,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,楊敬賜,中國國民黨,1,56,Y,*,34530,57.81,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,郭鴻德,無黨籍及未經政黨推薦,1,46,N,NA,25196,42.18,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,徐兆璋,中國國民黨,1,55,N,*,25903,58.24,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,蘇仁鑑,中國國民黨,1,55,Y,NA,18568,41.75,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,賴江海,中國國民黨,1,51,Y,*,11479,59.8,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,張幸源,無黨籍及未經政黨推薦,1,47,N,NA,7715,40.19,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,陳耀湘,中國國民黨,1,63,N,NA,6870,39,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,陳勝達,無黨籍及未經政黨推薦,1,73,N,NA,3063,17.39,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,吳發仁,無黨籍及未經政黨推薦,1,53,N,*,7680,43.6,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,羅世洞,中國國民黨,1,64,N,NA,16095,43.69,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,張春鳳,中國國民黨,2,55,Y,*,20742,56.3,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,徐茂淦,中國國民黨,1,54,N,*,20266,100,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,劉展源,中國國民黨,1,51,N,NA,5396,45.27,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,莊雲嬌,中國國民黨,2,68,N,*,6523,54.72,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,古榮耀,無黨籍及未經政黨推薦,1,57,N,NA,4111,46.73,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,溫文結,中國國民黨,1,61,Y,*,4686,53.26,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,陳重光,無黨籍及未經政黨推薦,1,64,N,NA,1350,22.78,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,姜良明,無黨籍及未經政黨推薦,1,55,N,NA,2224,37.53,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,涂春海,中國國民黨,1,55,N,*,2351,39.67,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,邱坤桶,中國國民黨,1,48,Y,NA,3692,48.85,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,范玉燕,無黨籍及未經政黨推薦,2,53,N,*,3865,51.14,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,江寧增,中國國民黨,1,47,N,*,2169,57.94,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,彭進添,無黨籍及未經政黨推薦,1,44,N,NA,1574,42.05,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,雲天寶,中國國民黨,1,55,N,*,2461,57.66,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,曾効忠,中國國民黨,1,50,N,NA,1807,42.33,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,蘇瑞宏,中國國民黨,1,65,N,NA,1025,35.29,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,葉賢民,中國國民黨,1,50,N,*,1100,37.87,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,張益瑞,中國國民黨,1,43,N,NA,779,26.82,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,邱炳坤,無黨籍及未經政黨推薦,1,59,N,*,18366,41.7,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,鄒玉梅,中國國民黨,2,52,Y,NA,16031,36.4,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,彭維彬,無黨籍及未經政黨推薦,1,44,N,NA,9642,21.89,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,曾美露,中國國民黨,2,54,N,NA,8292,46.03,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,彭德台,中國國民黨,1,47,Y,*,9720,53.96,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,徐月蘭,中國國民黨,2,48,Y,*,5037,73.78,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,陳謝秋香,中國國民黨,2,53,N,NA,1790,26.21,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,謝文俊,中國國民黨,1,53,N,NA,3322,29.6,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,謝其全,中國國民黨,1,56,N,*,4269,38.04,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,林貴金,中國國民黨,1,51,N,NA,2997,26.7,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,徐廷琮,中國國民黨,1,55,N,NA,634,5.64,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,徐文達,中國國民黨,1,51,N,NA,4784,46.01,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,徐健堂,中國國民黨,1,70,Y,*,5613,53.98,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,高銘德,中國國民黨,1,58,N,NA,173,3.52,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,賴廷煜,無黨籍及未經政黨推薦,1,53,N,NA,1157,23.6,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,李文林,中國國民黨,1,60,N,*,3327,67.87,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,邱華康,無黨籍及未經政黨推薦,1,54,N,NA,245,4.99,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,周玉滿,無黨籍及未經政黨推薦,2,47,N,NA,9117,44.49,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,林麗容,無黨籍及未經政黨推薦,2,52,N,NA,594,2.89,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,徐永煌,無黨籍及未經政黨推薦,1,39,N,*,10779,52.6,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,林月珠,無黨籍及未經政黨推薦,2,54,Y,NA,11870,46.91,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,杜文卿,無黨籍及未經政黨推薦,1,55,N,*,13431,53.08,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,鄭家定,中國國民黨,1,52,Y,*,10087,50.99,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,陳姵如,無黨籍及未經政黨推薦,2,52,N,NA,3414,17.25,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,廖淑貞,無黨籍及未經政黨推薦,2,37,N,NA,228,1.15,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,朱立園,無黨籍及未經政黨推薦,1,48,N,NA,6051,30.59,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,黃純德,中國國民黨,1,52,N,NA,3231,42.02,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,陳鳳英,中國國民黨,2,63,N,*,4457,57.97,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,許崇傑,無黨籍及未經政黨推薦,1,48,N,NA,3488,9.68,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,陳漢璋,無黨籍及未經政黨推薦,1,48,N,NA,4197,11.65,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,林志嘉,無黨籍及未經政黨推薦,1,33,N,NA,860,2.38,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,廖英利,中國國民黨,2,56,N,NA,7643,21.22,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,謝清泉,中國國民黨,1,60,N,*,12297,34.14,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,吳漢書,無黨籍及未經政黨推薦,1,38,N,NA,7527,20.9,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,陳英河,中國國民黨,1,55,N,NA,14226,32.76,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,徐定禎,無黨籍及未經政黨推薦,1,48,N,*,16348,37.65,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,張茂玄,中國國民黨,1,44,N,NA,12840,29.57,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,曾武雄,中國國民黨,1,65,Y,*,3665,100,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,黃順源,中國國民黨,1,51,N,NA,2385,39.69,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,賴盛為,中國國民黨,1,61,N,*,3624,60.3,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,黃惠琴,無黨籍及未經政黨推薦,2,51,N,NA,980,11.59,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,徐天基,無黨籍及未經政黨推薦,1,58,N,NA,777,9.19,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,陳永福,中國國民黨,1,57,N,*,3363,39.79,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,胡娘妹,中國國民黨,2,53,N,NA,3330,39.4,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,謝添壽,無黨籍及未經政黨推薦,1,54,N,NA,1540,47.72,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,賴癸章,中國國民黨,1,64,N,*,1687,52.27,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,詹坤金,無黨籍及未經政黨推薦,1,45,N,NA,5063,48.56,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,方玉美,無黨籍及未經政黨推薦,2,53,N,NA,217,2.08,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,詹明光,中國國民黨,1,59,N,*,5146,49.35,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,朱珮玲,中國國民黨,2,39,N,NA,1718,44.45,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,柯武勇,中國國民黨,1,49,Y,*,2147,55.54,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,王敏光,中國國民黨,1,39,N,NA,27889,25.36,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,温吳麗卿,中國國民黨,2,52,N,NA,32102,29.19,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,邱建富,民主進步黨,1,49,N,*,49969,45.44,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,顧金土,中國國民黨,1,55,N,NA,7709,34.54,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,賴安全,無黨籍及未經政黨推薦,1,67,N,NA,2672,11.97,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,施華芬,無黨籍及未經政黨推薦,2,46,N,*,11936,53.48,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,洪慶章,無黨籍及未經政黨推薦,1,50,N,*,7862,53.41,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,陳永忠,中國國民黨,1,48,Y,NA,6857,46.58,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,王惠美,中國國民黨,2,41,Y,*,31249,80.74,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,許振烓,無黨籍及未經政黨推薦,1,49,N,NA,7450,19.25,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,粘禮淞,中國國民黨,1,52,N,*,14639,53.3,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,施有信,中國國民黨,1,57,N,NA,12824,46.69,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,王瑞雄,無黨籍及未經政黨推薦,1,54,N,NA,3644,19.15,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,丁金山,中國國民黨,1,48,N,NA,6527,34.3,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,余德炎,無黨籍及未經政黨推薦,1,65,Y,*,8857,46.54,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,洪騰岳,無黨籍及未經政黨推薦,1,58,N,NA,11877,31.68,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,王水川,中國國民黨,1,62,Y,*,25609,68.31,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,林俊利,中國國民黨,1,47,Y,*,8799,51.21,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,曾煥彰,無黨籍及未經政黨推薦,1,53,N,NA,8382,48.78,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,蘇賜木,無黨籍及未經政黨推薦,1,57,N,NA,4315,49.33,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,蔡麗娟,中國國民黨,2,56,Y,*,4431,50.66,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,吳宗憲,中國國民黨,1,44,Y,*,45282,100,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,游盛,無黨籍及未經政黨推薦,1,44,N,NA,9137,49.99,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,張良烟,無黨籍及未經政黨推薦,1,60,N,*,9138,50,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,賴玟諺,無黨籍及未經政黨推薦,1,44,N,NA,9208,48.86,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,李詩焱,中國國民黨,1,56,N,*,9637,51.13,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,黃瑞珠,無黨籍及未經政黨推薦,2,45,N,NA,10003,37.95,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,陳文漢,中國國民黨,1,48,Y,*,10761,40.82,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,曾清為,無黨籍及未經政黨推薦,1,61,N,NA,5592,21.21,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,楊福地,中國國民黨,1,53,N,*,11129,63.63,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,林斯明,民主進步黨,1,59,N,NA,6360,36.36,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,葉俊傑,無黨籍及未經政黨推薦,1,58,N,NA,3088,18.77,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,徐平圳,無黨籍及未經政黨推薦,1,49,Y,*,13359,81.22,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,鄭俊雄,中國國民黨,1,48,Y,*,12499,60.61,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,陳兆民,民主進步黨,1,64,N,NA,8120,39.38,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,張慶楨,無黨籍及未經政黨推薦,1,51,N,NA,1801,8.75,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,蕭如意,中國國民黨,1,54,Y,*,12920,62.83,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,蕭家申,無黨籍及未經政黨推薦,1,49,N,NA,5842,28.41,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,許敏適,無黨籍及未經政黨推薦,1,40,N,*,5125,54.04,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,許文耀,中國國民黨,1,49,Y,NA,4357,45.95,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,鄭俊宏,無黨籍及未經政黨推薦,1,58,N,NA,3913,22.76,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,李順銘,中國國民黨,1,69,N,*,5241,30.49,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,洪参民,無黨籍及未經政黨推薦,1,63,N,NA,3375,19.63,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,陳國展,無黨籍及未經政黨推薦,1,64,N,NA,4659,27.1,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,莊仁舜,中國國民黨,1,54,Y,*,10154,65.98,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,李武雄,無黨籍及未經政黨推薦,1,55,N,NA,5235,34.01,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,吳錦潭,無黨籍及未經政黨推薦,1,52,N,*,8525,55.47,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,陳滄炅,中國國民黨,1,47,Y,NA,6842,44.52,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,王義同,中國國民黨,1,50,N,NA,7628,47.13,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,黃盛祿,民主進步黨,1,50,N,*,8557,52.86,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,曾萬火,無黨籍及未經政黨推薦,1,59,N,NA,812,2.69,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,林明暐,中國國民黨,1,53,N,NA,12743,42.25,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,張國棟,中國國民黨,1,51,N,*,16599,55.04,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,吳明玉,無黨籍及未經政黨推薦,1,54,N,*,5017,47.54,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,蔡宗煌,無黨籍及未經政黨推薦,1,52,N,NA,837,7.93,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,陳玉照,無黨籍及未經政黨推薦,1,51,N,NA,4447,42.14,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,王志名,無黨籍及未經政黨推薦,1,56,N,NA,251,2.37,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,林清彬,中國國民黨,1,48,Y,*,10590,67.32,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,陳品樺,無黨籍及未經政黨推薦,2,59,N,NA,5140,32.67,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,紀宗成,中國國民黨,1,44,N,NA,4527,48.65,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,彰化縣,蔡永稽,無黨籍及未經政黨推薦,1,59,Y,*,4778,51.34,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,南投縣,許淑華,中國國民黨,2,34,Y,*,41012,83.73,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,南投縣,陳翠容,大道慈悲濟世黨,2,36,N,NA,7966,16.26,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,南投縣,周義雄,中國國民黨,1,52,N,*,27852,69.58,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,南投縣,陳瓊如,無黨籍及未經政黨推薦,2,50,N,NA,12172,30.41,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,南投縣,周信利,中國國民黨,1,54,Y,*,30605,60.58,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,南投縣,賴忠政,無黨籍及未經政黨推薦,1,47,N,NA,19907,39.41,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,南投縣,朱寶珍,中國國民黨,1,52,Y,*,23014,100,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,南投縣,莊瑞麟,中國國民黨,1,49,Y,*,5092,100,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,南投縣,吳成章,無黨籍及未經政黨推薦,1,49,Y,NA,11448,48.85,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,南投縣,陳聰鑑,無黨籍及未經政黨推薦,1,46,N,*,11985,51.14,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,南投縣,葉瑞鐘,無黨籍及未經政黨推薦,1,54,N,NA,4790,42.49,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,南投縣,黃東灝,中國國民黨,1,49,N,*,5414,48.03,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,南投縣,張國安,無黨籍及未經政黨推薦,1,50,N,NA,1067,9.46,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,南投縣,游淦源,無黨籍及未經政黨推薦,1,53,N,NA,3389,34.28,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,南投縣,陳月英,中國國民黨,2,62,Y,NA,2721,27.52,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,南投縣,張永輝,無黨籍及未經政黨推薦,1,47,N,*,3776,38.19,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,南投縣,陳錦倫,民主進步黨,1,44,N,*,6173,71.07,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,南投縣,黃文雄,中國國民黨,1,54,N,NA,2512,28.92,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,南投縣,林福峯,中國國民黨,1,58,Y,*,9308,100,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,南投縣,陳癸佑,無黨籍及未經政黨推薦,1,41,N,NA,756,6.56,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,南投縣,徐香玲,無黨籍及未經政黨推薦,2,50,Y,NA,3189,27.7,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,南投縣,江龍漢,無黨籍及未經政黨推薦,1,55,N,*,4555,39.57,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,南投縣,賴錦坤,中國國民黨,1,56,N,NA,3009,26.14,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,南投縣,全文才,中國國民黨,1,46,N,NA,3890,43.97,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,南投縣,史強,無黨籍及未經政黨推薦,1,45,N,*,4955,56.02,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,南投縣,孔文博,無黨籍及未經政黨推薦,1,49,N,NA,2892,38.12,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,南投縣,張子孝,中國國民黨,1,49,Y,*,4693,61.87,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,雲林縣,林松利,無黨籍及未經政黨推薦,1,63,Y,*,9682,51.64,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,雲林縣,許忠富,無黨籍及未經政黨推薦,1,41,N,NA,9065,48.35,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,雲林縣,李培元,無黨籍及未經政黨推薦,1,47,Y,*,10508,100,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,雲林縣,丁棟財,民主進步黨,1,53,N,NA,4223,47.02,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,雲林縣,陳志揚,無黨籍及未經政黨推薦,1,40,Y,*,4757,52.97,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,雲林縣,張政國,無黨籍及未經政黨推薦,1,43,N,*,4443,57,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,雲林縣,柯清雄,無黨籍及未經政黨推薦,1,67,N,NA,3351,42.99,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,雲林縣,林全合,民主進步黨,1,54,N,NA,7419,47.29,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,雲林縣,張源鐘,中國國民黨,1,61,Y,*,8269,52.7,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,雲林縣,林文彬,民主進步黨,1,53,N,*,17868,53.99,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,雲林縣,陳振輝,中國國民黨,1,54,Y,NA,15222,46,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,雲林縣,王呈,無黨籍及未經政黨推薦,1,60,N,*,10323,100,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,雲林縣,李泗濱,無黨籍及未經政黨推薦,1,59,N,*,8187,52.62,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,雲林縣,蔡明水,民主進步黨,1,52,N,NA,7370,47.37,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,雲林縣,蔡永常,無黨籍及未經政黨推薦,1,59,N,*,7638,50.63,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,雲林縣,吳慕禹,無黨籍及未經政黨推薦,1,53,Y,NA,7447,49.36,1
2009 -鄉鎮市長,非直轄市,鄉鎮市長,雲林縣,陳怡帆,民主進步黨,2,26,N,*,8745,53.71,1
