年份,類別,分類,縣市,名字,政黨名稱,性別,參選年齡,現任,當選註記,得票數,得票率,當選人數合計
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,花蓮縣,游象蓁,無黨籍及未經政黨推薦,1,64,Y,*,425,16.49,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,花蓮縣,胡孝民,中國國民黨,1,43,Y,*,582,24.41,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,花蓮縣,池順盛,無黨籍及未經政黨推薦,1,62,N,*,496,20.8,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,花蓮縣,蔡培火,中國國民黨,1,60,N,NA,356,14.93,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,花蓮縣,林日金 Ting Ting A Tu,無黨籍及未經政黨推薦,1,55,N,*,598,25.08,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,花蓮縣,吳信義,無黨籍及未經政黨推薦,1,53,N,NA,352,14.76,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,花蓮縣,彭建華,中國國民黨,1,47,Y,*,2675,24.38,4
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,花蓮縣,林源富,無黨籍及未經政黨推薦,1,40,Y,*,3307,30.14,4
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,花蓮縣,陳棟樑,無黨籍及未經政黨推薦,1,47,N,-,1561,14.22,4
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,花蓮縣,徐德文,中國國民黨,1,58,Y,*,2069,18.85,4
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,花蓮縣,邱美雲,中國國民黨,2,56,Y,!,1360,12.39,4
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,花蓮縣,林瑞國,中國國民黨,1,56,Y,NA,210,42.68,1
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,花蓮縣,張旗福,中國國民黨,1,48,N,*,282,57.31,1
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,花蓮縣,梁駿杰,無黨籍及未經政黨推薦,1,47,N,NA,212,34.75,1
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,花蓮縣,陳宇宏,中國國民黨,1,46,Y,*,398,65.24,1
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,花蓮縣,宋虹儀,無黨籍及未經政黨推薦,2,36,N,NA,100,7.04,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,花蓮縣,馬光榮,無黨籍及未經政黨推薦,1,44,N,NA,193,13.59,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,花蓮縣,王金華,中國國民黨,1,56,N,*,372,26.19,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,花蓮縣,古明光,中國國民黨,1,48,Y,*,236,16.61,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,花蓮縣,陳林宗義,無黨籍及未經政黨推薦,1,63,N,*,332,23.38,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,花蓮縣,王振益,中國國民黨,1,61,N,NA,187,13.16,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,花蓮縣,傅國淵,民主進步黨,1,40,Y,*,2851,16.46,7
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,花蓮縣,魏鈺晟,中國國民黨,1,27,Y,*,2322,13.41,7
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,花蓮縣,吳東昇,無黨籍及未經政黨推薦,1,44,Y,*,2496,14.41,7
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,花蓮縣,王火木,中國國民黨,1,77,Y,NA,1138,6.57,7
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,花蓮縣,韓林梅,中國國民黨,2,49,Y,*,3088,17.83,7
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,花蓮縣,李振瑋,中國國民黨,1,30,N,*,1986,11.47,7
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,花蓮縣,蘇美珠,中國國民黨,2,68,Y,*,2140,12.36,7
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,花蓮縣,黃瑞文,中國國民黨,1,42,N,*,1292,7.46,7
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,林献堯,無黨籍及未經政黨推薦,1,52,Y,*,1573,21.19,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,吳太平,中國國民黨,1,56,N,NA,971,13.08,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,李家銘,無黨籍及未經政黨推薦,1,39,N,NA,1250,16.84,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,陳真福,無黨籍及未經政黨推薦,1,47,Y,*,1817,24.48,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,洪瑞隆,中國國民黨,1,51,Y,*,1811,24.4,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,楊瑞華,無黨籍及未經政黨推薦,1,55,N,NA,395,9.97,5
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,王東吉,無黨籍及未經政黨推薦,1,53,Y,*,594,15,5
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,黃清睦,無黨籍及未經政黨推薦,1,57,Y,*,654,16.51,5
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,宋興文,無黨籍及未經政黨推薦,1,65,N,NA,242,6.11,5
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,歐嘉惠,無黨籍及未經政黨推薦,2,66,Y,*,468,11.82,5
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,蘇郁雯,無黨籍及未經政黨推薦,2,27,N,NA,368,9.29,5
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,李隆榮,無黨籍及未經政黨推薦,1,64,Y,*,634,16.01,5
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,吳俊寬,無黨籍及未經政黨推薦,1,36,N,*,604,15.25,5
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,羅金英,無黨籍及未經政黨推薦,2,55,N,NA,361,15.44,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,陳勇成,無黨籍及未經政黨推薦,1,31,N,NA,263,11.25,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,謝東原,中國國民黨,1,42,N,*,654,27.98,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,林峯源,無黨籍及未經政黨推薦,1,43,N,*,413,17.67,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,李偉鈺,中國國民黨,1,51,N,*,646,27.64,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,陳鳳英,中國國民黨,2,59,Y,*,665,14.5,5
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,郭文欽,中國國民黨,1,54,Y,NA,567,12.36,5
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,陳德三,中國國民黨,1,66,Y,*,587,12.79,5
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,馬麗娜,無黨籍及未經政黨推薦,2,48,N,NA,191,4.16,5
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,楊益誠,無黨籍及未經政黨推薦,1,54,N,*,653,14.23,5
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,林久良,無黨籍及未經政黨推薦,1,73,Y,NA,569,12.4,5
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,吳昇和,中國國民黨,1,60,Y,*,756,16.48,5
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,郭宗益,中國國民黨,1,50,N,*,598,13.03,5
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,黃正權,無黨籍及未經政黨推薦,1,60,N,*,434,22.84,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,陳建歷,無黨籍及未經政黨推薦,1,35,N,NA,166,8.73,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,李維順,無黨籍及未經政黨推薦,1,49,N,*,459,24.15,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,郭金飛,中國國民黨,1,63,Y,*,439,23.1,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,鄧清欉,無黨籍及未經政黨推薦,1,58,Y,NA,402,21.15,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,江鑫貴,無黨籍及未經政黨推薦,1,54,Y,*,1042,48.01,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,林金樺,無黨籍及未經政黨推薦,1,44,N,*,528,24.33,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,林文雄,無黨籍及未經政黨推薦,1,53,N,*,600,27.64,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,李文光,中國國民黨,1,57,Y,NA,448,18.98,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,曾培誠,中國國民黨,1,46,N,*,562,23.81,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,鄭志昌,中國國民黨,1,61,Y,*,745,31.56,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,周燕稜,無黨籍及未經政黨推薦,2,43,Y,*,605,25.63,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,張順盛,無黨籍及未經政黨推薦,1,49,N,NA,152,9.68,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,林修正,中國國民黨,1,52,Y,*,272,17.32,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,梁秀貞,無黨籍及未經政黨推薦,2,60,Y,*,565,35.98,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,李健吉,無黨籍及未經政黨推薦,1,72,N,*,368,23.43,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,潘經裕,無黨籍及未經政黨推薦,1,41,N,NA,78,4.96,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,潘泰宏,無黨籍及未經政黨推薦,1,53,N,NA,135,8.59,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,王永盛,無黨籍及未經政黨推薦,1,52,Y,*,423,23.31,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,王新榮,無黨籍及未經政黨推薦,1,44,N,NA,184,10.14,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,林順益,無黨籍及未經政黨推薦,1,48,Y,*,585,32.24,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,李朝勝,中國國民黨,1,41,N,NA,254,14,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,林采緹,無黨籍及未經政黨推薦,2,50,N,NA,104,5.73,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,李進元,無黨籍及未經政黨推薦,1,68,Y,*,264,14.55,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,鄭義成,無黨籍及未經政黨推薦,1,63,N,*,416,35.25,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,黃建賓,無黨籍及未經政黨推薦,1,36,Y,*,456,38.64,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,王景昌,無黨籍及未經政黨推薦,1,47,Y,NA,308,26.1,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,林怡朱,中國國民黨,2,40,Y,NA,217,19.22,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,蘇俊宏,無黨籍及未經政黨推薦,1,46,N,*,301,26.66,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,鄭姵辰,中國國民黨,2,38,Y,*,310,27.45,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,林誌鴻,無黨籍及未經政黨推薦,1,38,Y,*,301,26.66,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,張榮進,無黨籍及未經政黨推薦,1,50,Y,*,194,53.29,1
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,古振英,無黨籍及未經政黨推薦,2,48,N,NA,170,46.7,1
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,王笑玫,無黨籍及未經政黨推薦,2,44,N,NA,125,11.15,4
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,胡芳妹,中國國民黨,2,48,N,*,137,12.22,4
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,余秀梅,中國國民黨,2,55,N,NA,36,3.21,4
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,胡月瑛,無黨籍及未經政黨推薦,2,46,N,NA,41,3.65,4
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,白光勝,無黨籍及未經政黨推薦,1,60,Y,*,205,18.28,4
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,王榮清,中國國民黨,1,63,Y,*,191,17.03,4
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,邱朝榮,中國國民黨,1,65,N,NA,108,9.63,4
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,古志成,無黨籍及未經政黨推薦,1,43,N,*,229,20.42,4
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,張麗珠,無黨籍及未經政黨推薦,2,51,N,NA,49,4.37,4
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,王清平,中國國民黨,1,49,Y,*,269,27.42,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,林教廣,中國國民黨,1,52,N,NA,197,20.08,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,高勤書,中國國民黨,1,50,Y,*,227,23.13,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,李正達,無黨籍及未經政黨推薦,1,44,N,*,288,29.35,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,邱慶蘭,中國國民黨,2,46,Y,*,151,27.25,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,陳逸群,無黨籍及未經政黨推薦,1,34,N,NA,101,18.23,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,林孟潤,中國國民黨,1,53,N,*,157,28.33,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,林雁醇,無黨籍及未經政黨推薦,2,54,N,NA,41,7.4,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,孫國志,無黨籍及未經政黨推薦,1,56,N,NA,104,18.77,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,周勝錦,無黨籍及未經政黨推薦,1,60,N,NA,24,1.05,7
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,張錦商,中國國民黨,1,56,Y,*,217,9.55,7
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,謝永順,無黨籍及未經政黨推薦,1,53,N,NA,58,2.55,7
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,楊順良,無黨籍及未經政黨推薦,1,60,N,NA,101,4.44,7
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,施孝榮,無黨籍及未經政黨推薦,1,31,N,NA,124,5.46,7
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,沈海峯‧夏門,無黨籍及未經政黨推薦,1,49,Y,*,193,8.5,7
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,周孋珠,無黨籍及未經政黨推薦,2,38,N,NA,119,5.24,7
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,陳榮宗,無黨籍及未經政黨推薦,1,45,Y,NA,107,4.71,7
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,施東勇,無黨籍及未經政黨推薦,1,38,N,*,156,6.87,7
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,張進發,無黨籍及未經政黨推薦,1,42,N,NA,129,5.68,7
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,謝阿生,無黨籍及未經政黨推薦,1,61,N,*,168,7.4,7
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,張堂村,無黨籍及未經政黨推薦,1,64,N,NA,56,2.46,7
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,鍾金川,無黨籍及未經政黨推薦,1,54,N,*,157,6.91,7
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,謝胡源,中國國民黨,1,47,Y,*,154,6.78,7
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,林正文,無黨籍及未經政黨推薦,1,39,N,NA,108,4.75,7
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,周秋進,無黨籍及未經政黨推薦,1,43,Y,NA,143,6.29,7
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,郭惠妹 Sinan Atasen,無黨籍及未經政黨推薦,2,51,N,*,154,6.78,7
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,胡文成,無黨籍及未經政黨推薦,1,38,N,NA,16,0.7,7
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,廖明德,無黨籍及未經政黨推薦,1,50,N,NA,72,3.17,7
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,施聖傑,無黨籍及未經政黨推薦,1,47,N,NA,14,0.61,7
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,陳銘風,中國國民黨,1,50,Y,*,4125,25.41,6
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,賴坤祥,中國國民黨,1,52,Y,*,2504,15.42,6
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,邱英山,無黨籍及未經政黨推薦,1,51,Y,*,2414,14.87,6
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,方信智,無黨籍及未經政黨推薦,1,52,N,NA,894,5.5,6
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,鄭廖春美,中國國民黨,2,63,Y,*,1703,10.49,6
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,林毓晨,無黨籍及未經政黨推薦,2,31,N,*,1376,8.47,6
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,陳貞賢,中國國民黨,1,74,N,NA,1368,8.42,6
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,胡中南,中國國民黨,1,54,Y,*,1847,11.37,6
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,彭東輝,無黨籍及未經政黨推薦,1,58,Y,NA,502,45.02,1
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,温昌寶,無黨籍及未經政黨推薦,1,49,N,*,613,54.97,1
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,廖忠聖,無黨籍及未經政黨推薦,1,35,Y,*,659,37.5,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,楊招信,無黨籍及未經政黨推薦,1,60,Y,*,603,34.31,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,廖聰和,無黨籍及未經政黨推薦,1,46,N,NA,495,28.17,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,黎萬和,中國國民黨,1,51,N,*,514,30.48,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,林金真,中國國民黨,1,63,N,NA,512,30.36,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,葉建興,無黨籍及未經政黨推薦,1,64,Y,*,660,39.14,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,邱煥森,無黨籍及未經政黨推薦,1,53,N,*,366,100,1
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,李英華,無黨籍及未經政黨推薦,2,38,Y,NA,395,16.16,4
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,辛素珠,無黨籍及未經政黨推薦,2,51,Y,*,406,16.61,4
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,黃森隆,無黨籍及未經政黨推薦,1,37,N,NA,336,13.75,4
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,陳水獅,無黨籍及未經政黨推薦,1,62,Y,*,490,20.05,4
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,雷明聖,無黨籍及未經政黨推薦,1,26,N,*,399,16.33,4
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,李逢凱,無黨籍及未經政黨推薦,1,59,Y,*,417,17.06,4
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,黃萬秋,無黨籍及未經政黨推薦,1,59,N,*,280,30.46,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,鍾明俊,無黨籍及未經政黨推薦,1,53,Y,NA,280,30.46,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,董秋豐,無黨籍及未經政黨推薦,1,56,Y,*,359,39.06,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,陳志興,無黨籍及未經政黨推薦,1,43,N,NA,68,9.04,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,鄭勝華,無黨籍及未經政黨推薦,1,38,N,NA,150,19.94,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,陳德輝,中國國民黨,1,58,Y,*,206,27.39,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,何富祥,無黨籍及未經政黨推薦,1,56,N,*,328,43.61,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,余政忠,無黨籍及未經政黨推薦,1,60,Y,*,127,11.13,4
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,余幸慧,中國國民黨,2,50,Y,NA,119,10.42,4
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,余忠學,無黨籍及未經政黨推薦,1,43,N,NA,79,6.92,4
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,馬賢德,中國國民黨,1,60,N,*,158,13.84,4
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,王如花,中國國民黨,2,51,N,NA,76,6.66,4
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,余韋廷 Kavas Ispalidaz,無黨籍及未經政黨推薦,1,35,N,NA,122,10.69,4
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,胡金至,中國國民黨,1,54,Y,*,213,18.66,4
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,朱香梅,無黨籍及未經政黨推薦,2,50,N,*,197,17.26,4
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,潘嘉禎,無黨籍及未經政黨推薦,1,32,N,NA,50,4.38,4
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,邱文俊,中國國民黨,1,41,Y,*,304,47.64,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,余康生,中國國民黨,1,51,N,*,171,26.8,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,余照作,中國國民黨,1,69,Y,NA,163,25.54,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,王心潔,無黨籍及未經政黨推薦,2,30,N,NA,182,21.06,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,吳朝宗,中國國民黨,1,57,Y,*,227,26.27,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,高新興,中國國民黨,1,47,N,*,243,28.12,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,胡昭青,中國國民黨,2,56,Y,*,212,24.53,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,鄭誠,無黨籍及未經政黨推薦,1,54,N,NA,125,16.08,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,樊永忠,無黨籍及未經政黨推薦,1,40,N,NA,140,18.01,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,劉仁宗,中國國民黨,1,62,Y,*,261,33.59,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,高秋玉,無黨籍及未經政黨推薦,2,51,Y,*,251,32.3,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,陳慶忠,中國國民黨,1,62,Y,-,2431,16.23,5
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,陳國民,中國國民黨,1,64,Y,*,2458,16.41,5
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,侯忠順,中國國民黨,1,57,N,*,2733,18.24,5
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,張品澤,無黨籍及未經政黨推薦,1,40,N,*,2510,16.75,5
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,林威志,無黨籍及未經政黨推薦,1,39,N,*,3715,24.8,5
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,陳瀅瑄,無黨籍及未經政黨推薦,2,49,Y,!,1131,7.55,5
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,吳文忠,無黨籍及未經政黨推薦,1,50,Y,*,573,100,1
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,戴文賓,無黨籍及未經政黨推薦,1,50,N,NA,339,45.56,1
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,魏其位,無黨籍及未經政黨推薦,1,55,Y,*,405,54.43,1
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,田亦生,中國國民黨,1,62,N,NA,161,23.95,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,王姷力,無黨籍及未經政黨推薦,2,45,N,*,190,28.27,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,田貴寶,中國國民黨,1,65,Y,NA,138,20.53,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,陳建平,無黨籍及未經政黨推薦,1,53,Y,*,183,27.23,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,胡天國,中國國民黨,1,58,N,*,213,29.17,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,邱萬山,無黨籍及未經政黨推薦,1,57,Y,NA,191,26.16,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,王建雄,中國國民黨,1,43,Y,*,326,44.65,2
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,鄭八郎,中國國民黨,1,64,Y,*,238,55.47,1
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,王武君,中國國民黨,1,61,Y,NA,191,44.52,1
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,葉彥祥,無黨籍及未經政黨推薦,1,56,N,NA,249,48.91,1
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,張秋明,中國國民黨,1,63,Y,*,260,51.08,1
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,吳金修,無黨籍及未經政黨推薦,1,61,N,NA,158,13.65,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,丁忠星,中國國民黨,1,61,N,NA,145,12.53,3
2014 -鄉鎮市民代表,非直轄市,市民代表-區域,臺東縣,丁綉育,無黨籍及未經政黨推薦,2,57,N,*,220,19.01,3
